1,P
0.01,J
0,
0.15,
0.3,
0.45,
0.6,K
0.75,
0.9,
1.05,
1.2,L
1.35,
1.5,
1.65,
1.8,C
1.95,
2.1,
2.25,
2.4,F
2.55,
2.7,
2.85,
3,S
3.15,
3.3,
3.45,
3.6,D
3.75,
3.9,
4.05,
4.2,F
4.35,
4.5,
4.65,
4.8,AJ
4.95,
5.1,
5.25,
5.4,K
5.55,
5.7,
5.85,
6,DL
6.15,
6.3,
6.45,
6.6,L
6.75,
6.9,K
7.05,
7.2,AL
7.35,
7.5,
7.65,
7.8,C
7.95,
8.1,
8.25,
8.4,DL
8.55,
8.7,
8.85,
9,
9.15,
9.3,
9.45,
9.6,AK
9.75,
9.9,S
10.05,
10.2,D
10.35,
10.5,F
10.65,
10.8,DJ
10.95,
11.1,
11.25,
11.4,D
11.55,
11.7,S
11.85,
12,AJ
12.15,
12.3,
12.45,
12.6,SK
12.75,
12.9,
13.05,
13.2,DL
13.35,
13.5,
13.65,
13.8,FC
13.95,
14.1,
14.25,
14.4,AJ
14.55,
14.7,
14.85,
15,S
15.15,
15.3,
15.45,
15.6,DK
15.75,
15.9,
16.05,
16.2,D
16.35,
16.5,S
16.65,
16.8,DL
16.95,
17.1,
17.25,
17.4,F
17.55,
17.7,
17.85,
18,DC
18.15,
18.3,
18.45,
18.6,
18.75,
18.9,
19.05,
19.2,AJ
19.35,
19.5,K
19.65,
19.8,L
19.95,
20.1,C
20.25,
20.4,DL
20.55,
20.7,
20.85,
21,L
21.15,
21.3,K
21.45,
21.6,J
21.75,
21.9,
22.05,
22.2,
22.35,
22.5,
22.65,
22.8,F
22.95,
23.1,
23.25,
23.4,
23.55,
23.7,
23.85,
24,K
24.15,
24.3,C
24.45,
24.6,L
24.75,
24.9,
25.05,
25.2,J
25.35,
25.5,K
25.65,
25.8,L
25.95,
26.1,
26.25,
26.4,SC
26.55,
26.7,F
26.85,
27,D
27.15,
27.3,
27.45,
27.6,A
27.75,
27.9,S
28.05,
28.2,D
28.35,
28.5,
28.65,
28.8,AK
28.95,
29.1,C
29.25,
29.4,L
29.55,
29.7,
29.85,
30,J
30.15,
30.3,K
30.45,
30.6,L
30.75,
30.9,
31.05,
31.2,AJ
31.35,
31.5,
31.65,
31.8,
31.95,
32.1,
32.25,
32.4,DL
32.55,
32.7,
32.85,
33,
33.15,
33.3,
33.45,
33.6,SC
33.75,
33.9,K
34.05,
34.2,SL
34.35,
34.5,K
34.65,
34.8,SJ
34.95,
35.1,S
35.25,
35.4,SL
35.5,
35.7,
36,CF
36.15,
36.3,CF
36.45,
36.6,
36.75,
36.9,CF
37.05,
37.2,DL
37.35,
37.5,
37.65,
37.8,SK
37.95,
38.1,
38.25,
38.4,DL
38.55,
38.7,DL
38.85,
39,
39.15,
39.3,DL
39.45,
39.6,SK
39.75,
39.9,
40.05,
40.2,AJ
40.35,
40.5,
40.65,
40.8,S
40.95,D
41.1,F
41.25,
41.4,J
41.55,K
41.7,L
41.85,
42,S
42.15,
42.3,K
42.45,
42.6,F
42.75,
42.9,
43.05,
43.2,J
43.35,
43.5,
43.65,
43.8,
43.95,
44.1,
44.25,
44.4,F
44.55,
44.7,
44.85,
45,
45.15,
45.3,
45.45,
45.6,FJ
45.75,
45.9,L
46.05,
46.2,K
46.35,
46.5,
46.65,
46.8,DK
46.95,
47.1,L
47.25,
47.4,C
47.55,
47.7,
47.85,
48,AK
48.15,
48.3,D
48.45,
48.6,S
48.75,
48.9,
49.05,
49.2,SJ
49.35,
49.5,D
49.65,
49.8,F
49.95,
50.1,
50.25,
50.4,C
50.55,
50.7,
50.85,
51,F
51.15,
51.3,
51.45,
51.6,L
51.75,
51.9,
52.05,
52.2,D
52.35,
52.5,
52.65,
52.8,K
52.95,
53.1,
53.25,
53.4,S
53.55,
53.7,
53.85,
54,A
54.15,
54.3,
54.45,
54.6,
54.75,
54.9,
55.05,
55.2,
55.35,
55.5,
55.65,
55.8,
55.95,
56.1,
56.25,
56.4,
56.55,
56.7,
56.85,
57,
57.15,
57.3,
57.45,
57.6,
57.75,
57.9,
58.05,
58.2,
58.35,
58.5,
58.65,
58.8,
58.95,
59.1,
59.25,
59.4,
59.55,
59.7,
59.85,
60,
