1,P
0.02,K
0,
0.27,
0.39,
0.51,
0.63,
0.75,
0.87,
0.99,
1.11,D
1.23,
1.35,
1.47,
1.59,
1.71,
1.83,
1.95,
2.07,L
2.19,
2.31,
2.43,
2.55,
2.67,
2.79,
2.91,
3.03,D
3.15,
3.27,
3.39,
3.51,
3.63,
3.75,
3.87,
3.99,K
4.11,
4.23,
4.35,
4.47,L
4.59,
4.71,
4.83,
4.95,D
5.07,
5.19,
5.31,
5.43,
5.55,
5.67,
5.79,
5.91,L
6.03,
6.15,
6.27,
6.39,C
6.51,
6.63,
6.75,
6.87,D
6.99,
7.11,
7.23,
7.35,A
7.47,
7.59,
7.71,
7.83,S
7.95,
8.07,
8.19,
8.31,D
8.43,
8.55,
8.67,
8.79,F
8.91,D
9.03,
9.15,D
9.27,
9.39,
9.51,
9.63,
9.75,J
9.87,
9.99,
10.11,
10.23,J
10.35,
10.47,
10.59,
10.71,J
10.83,L
10.95,
11.07,K
11.19,
11.31,
11.43,
11.55,
11.67,J
11.79,
11.91,
12.03,
12.15,S
12.27,
12.39,
12.51,
12.63,S
12.75,
12.87,
12.99,
13.11,S
13.23,
13.35,
13.47,
13.59,S
13.71,
13.83,
13.95,
14.07,S
14.19,
14.31,
14.43,
14.55,SL
14.67,
14.79,
14.91,
15.03,SL
15.15,
15.27,
15.39,
15.51,S
15.63,
15.75,
15.87,S
15.99,
16.11,
16.23,S
16.35,
16.47,L
16.59,
16.71,K
16.83,
16.95,
17.07,
17.19,
17.31,
17.43,S
17.55,
17.67,
17.79,S
17.91,
18.03,
18.15,S
18.27,
18.39,D
18.51,
18.63,
18.75,
18.87,
18.99,
19.11,
19.23,
19.35,FJ
19.47,
19.59,
19.71,
19.83,
19.95,
20.07,
20.19,
20.31,DK
20.43,
20.55,
20.67,
20.79,
20.91,
21.03,
21.15,
21.27,S
21.39,
21.51,
21.63,
21.75,
21.87,
21.99,
22.11,
22.23,S
22.35,
22.47,
22.59,
22.71,
22.83,
22.95,
23.07,
23.19,D
23.31,
23.43,
23.55,
23.67,D
23.79,
23.91,
24.03,
24.15,DK
24.27,
24.39,DK
24.51,
24.63,
24.75,
24.87,
24.99,
25.11,S
25.23,
25.35,
25.47,
25.59,
25.71,
25.83,
25.95,
26.07,S
26.19,
26.31,
26.43,
26.55,
26.67,
26.79,
26.91,
27.03,S
27.15,
27.27,
27.39,
27.51,J
27.63,
27.75,
27.87,
27.99,S
28.11,
28.23,
28.35,
28.47,K
28.59,
28.71,
28.83,
28.95,S
29.07,
29.19,
29.31,
29.43,L
29.55,
29.67,
29.79,
29.91,S
30.03,
30.15,
30.27,
30.39,C
30.51,
30.63,
30.75,
30.87,S
30.99,
31.11,
31.23,
31.35,
31.47,
31.59,
31.71,
31.83,
31.95,
32.07,
32.19,
32.31,
32.43,
32.55,
32.67,
32.79,
32.91,
33.03,
33.15,
33.27,
33.39,
33.51,
33.63,
33.75,S
33.87,
33.99,
34.11,
34.23,S
34.35,
34.47,S
34.59,
34.71,D
34.83,
34.95,D
35.07,
35.19,F
35.31,
35.43,F
35.55,
35.67,J
35.79,
35.91,
36.03,K
36.15,
36.27,
36.39,L
36.51,
36.63,D
36.75,
36.87,D
36.99,
37.11,F
37.23,
37.35,F
37.47,
37.59,L
37.71,
37.83,K
37.95,
38.07,J
38.19,
38.31,
38.43,
38.55,D
38.67,
38.79,
38.91,
39.03,F
39.15,
39.27,
39.39,
39.51,J
39.63,
39.75,
39.87,K
39.99,
40.11,
40.23,L
40.35,
40.47,D
40.59,
40.71,
40.83,
40.95,F
41.07,
41.19,
41.31,
41.43,L
41.55,
41.67,K
41.79,
41.91,J
42.03,
42.15,
42.27,
42.39,J
42.51,
42.63,K
42.75,
42.87,L
42.99,
43.11,C
43.23,
43.35,L
43.47,
43.59,
43.71,K
43.83,
43.95,
44.07,J
44.19,
44.31,D
44.43,
44.55,
44.67,
44.79,F
44.91,
45.03,
45.15,
45.27,L
45.39,
45.51,K
45.63,
45.75,J
45.87,
45.99,
46.11,
46.23,S
46.35,
46.47,
46.59,S
46.71,
46.83,
46.95,S
47.07,
47.19,L
47.31,
47.43,
47.55,L
47.67,
47.79,
47.91,L
48.03,
48.15,D
48.27,
48.39,
48.51,D
48.63,
48.75,
48.87,D
48.99,
49.11,K
49.23,
49.35,
49.47,K
49.59,
49.71,
49.83,K
49.95,
50.07,J
50.19, 
50.31,
50.43,
50.55,
50.67,
50.79,F
50.91,
51.03,J
51.15,
51.27,L
51.39,
51.51,K
51.63,
51.75,J
51.87,
51.99,J
52.11,
52.23,
52.35,
52.47,
52.59,
52.71,F
52.83,
52.95,K
53.07,
53.19,
53.31,
53.43,
53.55,
53.67,
53.79,
53.91,L
54.03,
54.15,
54.27,L
54.39,
54.51,
54.63,L
54.75,
54.87,
54.99,K
55.11,
55.23,
55.35,J
55.47,
55.59,J
55.71,
55.83,F
55.95,
56.07,
56.19,F
56.31,
56.43,
56.55,D
56.67,
56.79,
56.91,F
57.03,
57.15,
57.27,J
57.39,
57.51,K
57.63,
57.75,L
57.87,
57.99,
58.11,L
58.23,
58.35,
58.47,L
58.59,
58.71,
58.83,K
58.95,
59.07,
59.19,J
59.31,
59.43,J
59.55,
59.67,F
59.79,
59.91,
60.03,F
60.15,
60.27,
60.39,F
60.51,
60.63,
60.75,D
60.87,
60.99,
61.11,S
61.23,
61.35,D
61.47,
61.59,FJ
61.71,
61.83,
61.95,
62.07,
62.19,
62.31,
62.43,
62.55,DK
62.67,
62.79,
62.91,
63.03,
63.15,
63.27,
63.39,
63.51,SL
63.63,
63.75,
63.87,
63.99,
64.11,
64.23,
64.35,
64.47,DK
64.59,
64.71,
64.83,
64.95,
65.07,
65.19,
65.31,
65.43,D
65.55,
65.67,K
65.79,
65.91,D
66.03,
66.15,J
66.27,
66.39,D
66.51,
66.63,K
66.75,
66.87,D
66.99,
67.11,L
67.23,
67.35,D
67.47,
67.59,D
67.71,
67.83,D
67.95,
68.07,
68.19,
68.31,F
68.43,
68.55,F
68.67,
68.79,F
68.91,
69.03,
69.15,
69.27,D
69.39,
69.51,K
69.63,
69.75,D
69.87,
69.99,J
70.11,
70.23,D
70.35,
70.47,K
70.59,
70.71,D
70.83,
70.95,L
71.07,
71.19,D
71.31,
71.43,
71.55,
71.67,D
71.79,
71.91,
72.03,
72.15,D
72.27,
72.39,D
72.51,
72.63,DK
72.75,
72.87,DK
72.99,
73.11,D
73.23,
73.35,D
73.47,
73.59,F
73.71,
73.83,F
73.95,
74.07,J
74.19,
74.31,
74.43,K
74.55,
74.67,
74.79,L
74.91,
75.03,D
75.15,
75.27,D
75.39,
75.51,F
75.63,
75.75,F
75.87,
75.99,L
76.11,
76.23,K
76.35,
76.47,J
76.59,
76.71,
76.83,
76.95,D
77.07,
77.19,
77.31,
77.43,F
77.55,
77.67,
77.79,
77.91,J
78.03,
78.15,
78.27,K
78.39,
78.51,
78.63,L
78.75,
78.87,D
78.99,
79.11,
79.23,
79.35,F
79.47,
79.59,
79.71,
79.83,L
79.95,
80.07,K
80.19,
80.31,J
80.43,
80.55,
80.67,
80.79,J
80.91,
81.03,K
81.15,
81.27,L
81.39,
81.51,C
81.63,
81.75,L
81.87,
81.99,
82.11,K
82.23,
82.35,
82.47,J
82.59,
82.71,D
82.83,
82.95,
83.07,
83.19,F
83.31,
83.43,
83.55,
83.67,L
83.79,
83.91,K
84.03,
84.15,J
84.27,
84.39,
84.51,
84.63,J
84.75,
84.87,
84.99,
85.11,J
85.23,
85.35,
85.47,
85.59,J
85.71,
85.83,
85.95,
86.07,J
86.19,
86.31,
86.43,J
86.55,K
86.67,
86.79,
86.91,
87.03,K
87.15,
87.27,
87.39,
87.51,J
87.63,
87.75,
87.87,
87.99,D
88.11,
88.23,
88.35,
88.47,F
88.59,
88.71,
88.83,
88.95,
89.07,
89.19,
89.31,
89.43,D
89.55,
89.67,
89.79,
89.91,
90.03,
90.15,
90.27,
90.39,S
90.51,
90.63,
90.75,
90.87,
90.99,
91.11,
91.23,
91.35,A
91.47,
91.59,
91.71,
91.83,
91.95,
92.07,
92.19,
92.31,D
92.43,
92.55,
92.67,
92.79,F
92.91,
93.03,
93.15,
93.27,F
93.39,
93.51,
93.63,S
93.75,
93.87,S
93.99,
94.11,
94.23,L
94.35,
94.47,
94.59,
94.71,K
94.83,
94.95,
95.07,
95.19,J
95.31,K
95.43,
95.55,J
95.67,
95.79,J
95.91,
96.03,
96.15,J
96.27,
96.39,
96.51,
96.63,F
96.75,
96.87,
96.99,
97.11,D
97.23,
97.35,
97.47,
97.59,S
97.71,
97.83,
97.95,
98.07,A
98.19,
98.31,
98.43,
98.55,A
98.67,
98.79,
98.91,
99.03,AC
99.15,
99.27,
99.39,
99.51,AC
99.63,
99.75,
99.87,
99.99,S
100.11,
100.23,D
100.35,F
100.47,
100.59,
100.71,
100.83,
100.95,L
101.07,
101.19,K
101.31,J
101.43,
101.55,
101.67,
101.79,
101.91,K
102.03,
102.15,L
102.27,J
102.39,
102.51,
102.63,F
102.75,
102.87,D
102.99,
103.11,S
103.23,D
103.35,
103.47,
103.59,
103.71,
103.83,S
103.95,
104.07,D
104.19,F
104.31,
104.43,
104.55,
104.67,
104.79,J
104.91,
105.03,L
105.15,
105.27,K
105.39,
105.51,L
105.63,
105.75,C
105.87,
105.99,
106.11,
106.23,L
106.35,
106.47,
106.59,
106.71,K
106.83,
106.95,
107.07,
107.19,J
107.31,
107.43,
107.55,
107.67,FJ
107.79,
107.91,
108.03,
108.15,
108.27,
108.39,
108.51,
108.63,DK
108.75,
108.87,FJ
108.99,
109.11,
109.23,
109.35,
109.47,
109.59,DK
109.71,
109.83,
109.95,
110.07,
110.19,
110.31,
110.43,
110.55,DK
110.67,
110.79,
110.91,
111.03,
111.15,
111.27,DK
111.39,
111.51,SL
111.63,
111.75,
111.87,
111.99,
112.11,
112.23,
112.35,
112.47,SL
112.59,
112.71,SL
112.83,
112.95,SL
113.07,
113.19,
113.31,
113.43,D
113.55,
113.67,
113.79,
113.91,
114.03,
114.15,
114.27,
114.39,
114.51,
114.63,
114.75,
114.87,
114.99,
115.11,
115.23,
115.35,
115.47,
115.59,
115.71,
115.83,
115.95,
116.07,
116.19,
116.31,
116.43,
116.55,
116.67,
116.79,
116.91,
117.03,
117.15,
117.27,
117.39,
117.51,
117.63,
117.75,
117.87,
117.99,
118.11,
118.23,
118.35,
118.47,
118.59,
118.71,
118.83,
118.95,
119.07,
119.19,
119.31,
119.43,
119.55,
119.67,
119.79,
119.91,
120.03,
120.15,
120.27,
120.39,
120.51,
120.63,
120.75,
120.87,
120.99,
121.11,
121.23,
121.35,
121.47,
121.59,
121.71,
121.83,
121.95,
122.07,
122.19,
122.31,
122.43,
122.55,
122.67,
122.79,
122.91,
123.03,
123.15,
123.27,
123.39,
123.51,
123.63,
123.75,
123.87,
123.99,
124.11,
124.23,
124.35,
124.47,
124.59,
124.71,
124.83,
124.95,
125.07,
125.19,
125.31,
125.43,
125.55,
125.67,
125.79,
125.91,
126.03,
126.15,
126.27,
126.39,
126.51,
0,
0,
0,
0,
